start_date,end_date,net export [mwh] calculated resolutions,netherlands (export) [mwh] calculated resolutions,netherlands (import) [mwh] calculated resolutions,switzerland (export) [mwh] calculated resolutions,switzerland (import) [mwh] calculated resolutions,denmark (export) [mwh] calculated resolutions,denmark (import) [mwh] calculated resolutions,czech republic (export) [mwh] calculated resolutions,czech republic (import) [mwh] calculated resolutions,luxembourg (export) [mwh] calculated resolutions,luxembourg (import) [mwh] calculated resolutions,sweden (export) [mwh] calculated resolutions,sweden (import) [mwh] calculated resolutions,austria (export) [mwh] calculated resolutions,austria (import) [mwh] calculated resolutions,france (export) [mwh] calculated resolutions,france (import) [mwh] calculated resolutions,poland (export) [mwh] calculated resolutions,poland (import) [mwh] calculated resolutions,norway (export) [mwh] calculated resolutions,norway (import) [mwh] calculated resolutions,belgium (export) [mwh] calculated resolutions,belgium (import) [mwh] calculated resolutions
2016-03-11T00:00:00Z,2016-03-12T00:00:00Z,NA,25010,0,74086,-8473,653,-14211,7379,-28113,NA,NA,23,-5858,38486,0,0,-17766,30428,0,NA,NA,NA,NA
2016-03-12T00:00:00Z,2016-03-13T00:00:00Z,NA,37768,-30,72161,-7423,122,-7659,2932,-30240,NA,NA,0,-14648,38258,0,7392,-10766,25068,-7,NA,NA,NA,NA
2016-03-13T00:00:00Z,2016-03-14T00:00:00Z,NA,38594,0,57804,-5594,17514,-927,775,-34396,NA,NA,3598,-3748,33894,0,1509,-31068,16284,-339,NA,NA,NA,NA
2016-03-14T00:00:00Z,2016-03-15T00:00:00Z,NA,23424,-933,81806,-9062,2656,-11536,5669,-30594,NA,NA,18,-6524,42793,0,1733,-16805,24300,-207,NA,NA,NA,NA
2016-03-15T00:00:00Z,2016-03-16T00:00:00Z,NA,33968,0,74113,-9745,1109,-17045,17813,-24021,NA,NA,0,-11727,38872,0,0,-37687,31125,0,NA,NA,NA,NA
2016-03-16T00:00:00Z,2016-03-17T00:00:00Z,NA,45839,0,90798,-11289,3410,-9280,23948,-18584,NA,NA,18,-5318,61956,0,0,-19416,36576,0,NA,NA,NA,NA
2016-03-17T00:00:00Z,2016-03-18T00:00:00Z,NA,35831,0,88081,-10241,1096,-20191,19379,-19746,NA,NA,8,-10433,60540,0,1914,-15348,34154,0,NA,NA,NA,NA
2016-03-18T00:00:00Z,2016-03-19T00:00:00Z,NA,38466,0,84924,-10014,2143,-13344,17371,-19895,NA,NA,6,-8949,57807,0,39,-21841,33915,0,NA,NA,NA,NA
2016-03-19T00:00:00Z,2016-03-20T00:00:00Z,NA,66590,0,73069,-7103,3968,-20706,16846,-21507,NA,NA,0,-11650,55424,0,4957,-4566,34206,0,NA,NA,NA,NA
2016-03-20T00:00:00Z,2016-03-21T00:00:00Z,NA,70900,0,66136,-6591,30606,-4680,17722,-20373,NA,NA,1653,-2578,52916,0,10794,-3138,33872,0,NA,NA,NA,NA
2016-03-21T00:00:00Z,2016-03-22T00:00:00Z,NA,59032,0,74630,-7032,10384,-13126,26012,-24414,NA,NA,6,-6451,51181,0,4803,-14330,31598,0,NA,NA,NA,NA
2016-03-22T00:00:00Z,2016-03-23T00:00:00Z,NA,41722,0,77814,-8474,5056,-8783,21706,-14581,NA,NA,10,-11027,56106,0,0,-21636,35700,0,NA,NA,NA,NA
2016-03-23T00:00:00Z,2016-03-24T00:00:00Z,NA,41216,0,83836,-11159,4031,-13870,14982,-16596,NA,NA,6,-11452,57409,0,0,-31267,29087,0,NA,NA,NA,NA
2016-03-24T00:00:00Z,2016-03-25T00:00:00Z,NA,16684,-374,79384,-9358,1012,-18978,12107,-20836,NA,NA,3,-12459,50859,0,0,-20082,27604,0,NA,NA,NA,NA
2016-03-25T00:00:00Z,2016-03-26T00:00:00Z,NA,36017,0,98421,-10067,1865,-14572,19759,-14270,NA,NA,2,-12495,69004,0,20077,0,30579,0,NA,NA,NA,NA
2016-03-26T00:00:00Z,2016-03-27T00:00:00Z,NA,37933,0,41712,-4389,21890,-3779,17396,-9069,NA,NA,1196,-5068,53138,0,651,-28073,32791,0,NA,NA,NA,NA
2016-03-27T00:00:00Z,2016-03-28T00:00:00Z,NA,54667,0,41023,-4985,34750,-65,17736,-8149,NA,NA,3834,-591,46645,0,2675,-13602,22971,-65,NA,NA,NA,NA
2016-03-28T00:00:00Z,2016-03-29T00:00:00Z,NA,58626,0,49046,-5879,38764,-1985,15944,-10241,NA,NA,2008,0,50543,0,14454,-2365,23828,-56,NA,NA,NA,NA
2016-03-29T00:00:00Z,2016-03-30T00:00:00Z,NA,36757,-109,60369,-6177,13990,-7871,23935,-8564,NA,NA,1337,-6401,52523,0,1904,-15155,27043,0,NA,NA,NA,NA
2016-03-30T00:00:00Z,2016-03-31T00:00:00Z,NA,15648,0,78340,-8112,7979,-10608,28846,-13504,NA,NA,10,-8888,55770,0,6,-14809,29096,0,NA,NA,NA,NA
2016-03-31T00:00:00Z,2016-04-01T00:00:00Z,NA,13167,-2203,76013,-7781,1150,-17766,18017,-22144,NA,NA,0,-10805,53475,0,501,-19232,25297,0,NA,NA,NA,NA
2016-04-01T00:00:00Z,2016-04-02T00:00:00Z,NA,22334,-2817,74907,-7661,1361,-18505,18371,-24835,NA,NA,0,-13462,41416,0,12361,-832,24315,0,NA,NA,NA,NA
2016-04-02T00:00:00Z,2016-04-03T00:00:00Z,NA,62016,0,40867,-6098,8681,-10249,4459,-31397,NA,NA,737,-7424,23224,-697,27312,-572,16778,-336,NA,NA,NA,NA
2016-04-03T00:00:00Z,2016-04-04T00:00:00Z,NA,41534,-115,14492,-2996,34397,-4227,1121,-28012,NA,NA,9055,-2433,24673,-30,775,-32056,8669,-368,NA,NA,NA,NA
2016-04-04T00:00:00Z,2016-04-05T00:00:00Z,NA,21228,-1634,48544,-5358,9082,-2717,17389,-12561,NA,NA,628,-8776,44773,0,1173,-19852,28423,0,NA,NA,NA,NA
2016-04-05T00:00:00Z,2016-04-06T00:00:00Z,NA,15628,-4439,51735,-5209,2319,-1831,18285,-11370,NA,NA,0,-9967,40529,0,953,-23759,29385,0,NA,NA,NA,NA
2016-04-06T00:00:00Z,2016-04-07T00:00:00Z,NA,45701,0,57005,-5651,15960,-289,26225,-14382,NA,NA,385,-3622,42130,0,171,-21867,31524,-3,NA,NA,NA,NA
2016-04-07T00:00:00Z,2016-04-08T00:00:00Z,NA,51342,0,53939,-6584,16494,0,25083,-13438,NA,NA,335,-2628,39610,0,60,-29399,24969,0,NA,NA,NA,NA
2016-04-08T00:00:00Z,2016-04-09T00:00:00Z,NA,21845,-2480,43911,-5794,1505,-9756,20811,-18267,NA,NA,0,-11663,27946,0,0,-38312,25119,-1,NA,NA,NA,NA
2016-04-09T00:00:00Z,2016-04-10T00:00:00Z,NA,57596,0,14392,-4917,3200,-12321,17080,-14239,NA,NA,15,-9503,20656,0,1164,-30633,24597,0,NA,NA,NA,NA
2016-04-10T00:00:00Z,2016-04-11T00:00:00Z,NA,55367,0,9936,-11064,28540,-39,12809,-12655,NA,NA,5475,-647,15872,0,1363,-38458,18013,-4,NA,NA,NA,NA
2016-04-11T00:00:00Z,2016-04-12T00:00:00Z,NA,48761,0,29959,-2215,15194,-499,23354,-12115,NA,NA,1729,-5290,34624,0,0,-54957,27893,-26,NA,NA,NA,NA
2016-04-12T00:00:00Z,2016-04-13T00:00:00Z,NA,44140,0,27994,-1555,3563,-773,26116,-10752,NA,NA,0,-9649,35521,0,0,-62723,34885,0,NA,NA,NA,NA
2016-04-13T00:00:00Z,2016-04-14T00:00:00Z,NA,44539,0,26179,-1533,853,-2777,15011,-16127,NA,NA,12,-8461,34161,0,0,-65474,29186,0,NA,NA,NA,NA
2016-04-14T00:00:00Z,2016-04-15T00:00:00Z,NA,45851,0,30231,-1354,2342,-11820,12566,-17550,NA,NA,98,-4368,28868,-52,0,-53155,26153,0,NA,NA,NA,NA
2016-04-15T00:00:00Z,2016-04-16T00:00:00Z,NA,55092,0,27834,-3356,7064,-4492,12841,-20905,NA,NA,397,-7332,22241,-15,0,-58317,28098,0,NA,NA,NA,NA
2016-04-16T00:00:00Z,2016-04-17T00:00:00Z,NA,45664,0,12734,-11396,33955,-3014,10904,-16224,NA,NA,3945,-1745,24542,-32,0,-47862,27732,-20,NA,NA,NA,NA
2016-04-17T00:00:00Z,2016-04-18T00:00:00Z,NA,62472,0,4573,-19261,31156,-2927,674,-26278,NA,NA,702,-17,6968,-3959,16,-40157,19056,-451,NA,NA,NA,NA
2016-04-18T00:00:00Z,2016-04-19T00:00:00Z,NA,54472,0,15465,-4698,11796,-13150,17708,-19541,NA,NA,0,-24,14675,-1338,252,-27025,30308,-259,NA,NA,NA,NA
2016-04-19T00:00:00Z,2016-04-20T00:00:00Z,NA,59143,0,27504,-2733,21616,-7076,12632,-14773,NA,NA,0,-24,19647,-20,0,-32570,28740,0,NA,NA,NA,NA
2016-04-20T00:00:00Z,2016-04-21T00:00:00Z,NA,48218,0,28845,-4428,12063,-8760,6830,-13544,NA,NA,0,-24,23694,-1405,0,-45427,26495,-3,NA,NA,NA,NA
2016-04-21T00:00:00Z,2016-04-22T00:00:00Z,NA,35911,-28,31330,-5131,3124,-14037,12695,-5455,NA,NA,0,-24,33945,-322,6026,-30059,26736,-136,NA,NA,NA,NA
2016-04-22T00:00:00Z,2016-04-23T00:00:00Z,NA,45006,0,36160,-4016,3518,-14838,16575,-7502,NA,NA,7,-20,35972,0,5710,-12079,28647,0,NA,NA,NA,NA
2016-04-23T00:00:00Z,2016-04-24T00:00:00Z,NA,40330,0,7820,-14132,12677,-5196,16653,-5040,NA,NA,48,0,25429,0,0,-38772,28938,0,NA,NA,NA,NA
2016-04-24T00:00:00Z,2016-04-25T00:00:00Z,NA,54666,0,4270,-28315,40095,-2400,7255,-9620,NA,NA,48,0,19689,-351,0,-40819,21280,0,NA,NA,NA,NA
2016-04-25T00:00:00Z,2016-04-26T00:00:00Z,NA,56717,0,4759,-23098,9747,-9062,16766,-11791,NA,NA,63,0,20475,-1130,20552,-8975,28554,0,NA,NA,NA,NA
2016-04-26T00:00:00Z,2016-04-27T00:00:00Z,NA,45723,0,13978,-3430,3467,-11341,25756,-8037,NA,NA,38,-2168,34297,0,9338,-5773,33405,0,NA,NA,NA,NA
2016-04-27T00:00:00Z,2016-04-28T00:00:00Z,NA,42896,0,25537,-3500,5557,-7420,30567,-8292,NA,NA,127,-7325,50442,0,13735,-998,34699,0,NA,NA,NA,NA
2016-04-28T00:00:00Z,2016-04-29T00:00:00Z,NA,47784,0,22547,-6362,1238,-14659,25168,-6668,NA,NA,6,-6782,45538,0,14379,-2947,34263,0,NA,NA,NA,NA
2016-04-29T00:00:00Z,2016-04-30T00:00:00Z,NA,51939,0,34886,-5855,13110,-8006,22104,-7233,NA,NA,343,-8038,53877,0,14926,-126,31172,-43,NA,NA,NA,NA
2016-04-30T00:00:00Z,2016-05-01T00:00:00Z,NA,64138,0,14695,-6716,4943,-9351,12678,-10067,NA,NA,159,-9986,41871,0,16766,-6977,29641,-7,NA,NA,NA,NA
2016-05-01T00:00:00Z,2016-05-02T00:00:00Z,NA,76547,0,6288,-3680,38881,-5194,8334,-10054,NA,NA,10628,-2100,36703,0,2970,-17648,26002,-11,NA,NA,NA,NA
2016-05-02T00:00:00Z,2016-05-03T00:00:00Z,NA,43218,0,12285,-9920,9545,-10630,7899,-14501,NA,NA,1391,-4897,31285,-384,9036,-11004,22372,-505,NA,NA,NA,NA
2016-05-03T00:00:00Z,2016-05-04T00:00:00Z,NA,40603,0,20226,-4266,1796,-13459,11156,-15129,NA,NA,5,-9311,28112,0,13005,-3536,22395,-395,NA,NA,NA,NA
2016-05-04T00:00:00Z,2016-05-05T00:00:00Z,NA,52892,0,12313,-8727,2489,-25898,11673,-11258,NA,NA,19,-6058,21339,-1552,12523,-7524,22689,-6,NA,NA,NA,NA
2016-05-05T00:00:00Z,2016-05-06T00:00:00Z,NA,52098,0,10413,-5138,30813,-4994,10227,-8086,NA,NA,7016,-2755,33804,-10,378,-27379,25248,0,NA,NA,NA,NA
2016-05-06T00:00:00Z,2016-05-07T00:00:00Z,NA,49526,0,12136,-6929,25921,-5311,16853,-5745,NA,NA,1140,-4962,38488,-130,0,-30678,34931,0,NA,NA,NA,NA
2016-05-07T00:00:00Z,2016-05-08T00:00:00Z,NA,66778,0,7917,-10432,33022,-647,11660,-8793,NA,NA,2184,0,36693,0,1274,-38527,34372,0,NA,NA,NA,NA
2016-05-08T00:00:00Z,2016-05-09T00:00:00Z,NA,65698,0,8493,-9423,42218,-420,16453,-2453,NA,NA,3345,0,48983,0,8689,-20564,34119,0,NA,NA,NA,NA
2016-05-09T00:00:00Z,2016-05-10T00:00:00Z,NA,65014,0,8744,-11194,20510,-6287,20381,-2059,NA,NA,1787,-3741,33371,-515,4107,-20072,32625,0,NA,NA,NA,NA
2016-05-10T00:00:00Z,2016-05-11T00:00:00Z,NA,61192,0,8887,-12050,9734,-6849,19061,-4219,NA,NA,10,-6085,26915,-207,0,-28060,33513,0,NA,NA,NA,NA
2016-05-11T00:00:00Z,2016-05-12T00:00:00Z,NA,51986,0,8638,-9007,14326,-4103,17730,-9356,NA,NA,729,-2482,30237,-137,662,-24791,31175,0,NA,NA,NA,NA
2016-05-12T00:00:00Z,2016-05-13T00:00:00Z,NA,71128,0,5268,-13545,11942,-7420,21533,-8993,NA,NA,514,-3363,26249,0,0,-33353,34539,0,NA,NA,NA,NA
2016-05-13T00:00:00Z,2016-05-14T00:00:00Z,NA,42068,0,9864,-17963,6251,-10134,13201,-12102,NA,NA,16,-4947,19444,-407,0,-50883,32210,0,NA,NA,NA,NA
2016-05-14T00:00:00Z,2016-05-15T00:00:00Z,NA,52749,0,6301,-22824,41298,-1005,4802,-16023,NA,NA,2048,-252,17602,-844,3198,-27242,26384,0,NA,NA,NA,NA
2016-05-15T00:00:00Z,2016-05-16T00:00:00Z,NA,66261,0,4002,-18255,41457,-2015,5604,-14939,NA,NA,2207,-1434,24946,-484,14268,-6912,26551,-44,NA,NA,NA,NA
2016-05-16T00:00:00Z,2016-05-17T00:00:00Z,NA,78944,0,7278,-5404,28126,-2740,12431,-12067,NA,NA,2126,-1505,26509,0,845,-12599,29071,-58,NA,NA,NA,NA
2016-05-17T00:00:00Z,2016-05-18T00:00:00Z,NA,44998,0,6477,-10823,4324,-11285,11262,-11645,NA,NA,5,-6674,20731,-246,10588,-3413,30040,0,NA,NA,NA,NA
2016-05-18T00:00:00Z,2016-05-19T00:00:00Z,NA,29674,0,8196,-12360,960,-17230,8433,-7421,NA,NA,18,-6163,33636,-337,1032,-16222,31993,0,NA,NA,NA,NA
2016-05-19T00:00:00Z,2016-05-20T00:00:00Z,NA,20387,-801,8050,-15291,5501,-16772,4952,-12213,NA,NA,30,-3476,26230,-703,166,-38294,27304,0,NA,NA,NA,NA
2016-05-20T00:00:00Z,2016-05-21T00:00:00Z,NA,49925,0,8687,-4492,5458,-10647,7315,-11461,NA,NA,19,-7321,39760,0,4223,-9130,28912,0,NA,NA,NA,NA
2016-05-21T00:00:00Z,2016-05-22T00:00:00Z,NA,58061,0,9113,-26744,26278,-5459,1576,-11909,NA,NA,6190,-2523,29560,-448,0,-65135,23375,-100,NA,NA,NA,NA
2016-05-22T00:00:00Z,2016-05-23T00:00:00Z,NA,65966,0,7630,-27477,30601,-4786,1783,-14806,NA,NA,5120,-2025,32471,-701,9959,-30351,18338,-342,NA,NA,NA,NA
2016-05-23T00:00:00Z,2016-05-24T00:00:00Z,NA,35553,0,9003,-11573,5008,-4863,7421,-13458,NA,NA,6,-10597,17229,0,1302,-28564,28455,-447,NA,NA,NA,NA
2016-05-24T00:00:00Z,2016-05-25T00:00:00Z,NA,43697,0,13350,-7857,3547,-8491,5709,-17026,NA,NA,4,-12095,13219,-601,2639,-10217,26212,-23,NA,NA,NA,NA
2016-05-25T00:00:00Z,2016-05-26T00:00:00Z,NA,49362,0,7359,-10567,3937,-16601,1421,-14868,NA,NA,0,-14595,7811,-2845,332,-19302,20308,-181,NA,NA,NA,NA
2016-05-26T00:00:00Z,2016-05-27T00:00:00Z,NA,55572,0,21443,-3651,8119,-16094,3480,-8787,NA,NA,1878,-8999,34777,-57,21925,-6140,19046,-140,NA,NA,NA,NA
2016-05-27T00:00:00Z,2016-05-28T00:00:00Z,NA,43940,0,8785,-10262,1165,-21028,1927,-11169,NA,NA,10,-9469,22875,0,2297,-19766,26199,-96,NA,NA,NA,NA
2016-05-28T00:00:00Z,2016-05-29T00:00:00Z,NA,56701,0,9158,-34278,14736,-12288,2586,-12786,NA,NA,1773,-4334,9716,-274,0,-49657,26639,-5,NA,NA,NA,NA
2016-05-29T00:00:00Z,2016-05-30T00:00:00Z,NA,65438,0,12183,-63510,43658,-575,3574,-16688,NA,NA,6229,0,8209,-4101,0,-62531,17787,-1015,NA,NA,NA,NA
2016-05-30T00:00:00Z,2016-05-31T00:00:00Z,NA,35911,0,8156,-32074,19703,-9865,7605,-11069,NA,NA,542,-5354,13525,-33,34,-39304,31224,-15,NA,NA,NA,NA
2016-05-31T00:00:00Z,2016-06-01T00:00:00Z,NA,56839,0,7791,-27418,7519,-13118,4500,-9528,NA,NA,102,-5781,9625,-2264,28,-32823,32344,-1,NA,NA,NA,NA
2016-06-01T00:00:00Z,2016-06-02T00:00:00Z,NA,48360,0,7718,-37140,12736,-5560,4154,-14217,NA,NA,244,-924,3103,-4019,337,-23207,27530,-44,NA,NA,NA,NA
2016-06-02T00:00:00Z,2016-06-03T00:00:00Z,NA,53372,-244,10726,-61924,20416,-3437,556,-16420,NA,NA,2170,0,729,-10942,0,-35441,24583,-4,NA,NA,NA,NA
2016-06-03T00:00:00Z,2016-06-04T00:00:00Z,NA,55524,-207,8790,-50621,14113,-3076,998,-15392,NA,NA,494,-1726,5074,-3672,0,-30267,29587,0,NA,NA,NA,NA
2016-06-04T00:00:00Z,2016-06-05T00:00:00Z,NA,55046,0,7544,-30474,14652,-5160,109,-12375,NA,NA,2895,-573,9854,-1723,0,-36104,25518,-41,NA,NA,NA,NA
2016-06-05T00:00:00Z,2016-06-06T00:00:00Z,NA,43092,0,7532,-42403,36238,-773,363,-22980,NA,NA,9772,0,13180,-5576,0,-53933,18240,-280,NA,NA,NA,NA
2016-06-06T00:00:00Z,2016-06-07T00:00:00Z,NA,33568,-1523,12751,-19921,16938,-2901,2537,-10746,NA,NA,4220,-298,15891,-3435,0,-53874,25163,-131,NA,NA,NA,NA
2016-06-07T00:00:00Z,2016-06-08T00:00:00Z,NA,45360,0,14028,-15416,22255,-2597,2100,-7058,NA,NA,7335,0,15465,-2545,0,-58675,23984,-7,NA,NA,NA,NA
2016-06-08T00:00:00Z,2016-06-09T00:00:00Z,NA,61012,0,13643,-15455,11091,-5138,12045,-3276,NA,NA,725,-1333,16387,-672,0,-51633,34274,0,NA,NA,NA,NA
2016-06-09T00:00:00Z,2016-06-10T00:00:00Z,NA,32485,-279,12497,-20291,24241,-516,10226,-1471,NA,NA,4590,0,11929,-2698,0,-51743,29859,0,NA,NA,NA,NA
2016-06-10T00:00:00Z,2016-06-11T00:00:00Z,NA,43990,0,12028,-19279,27546,-503,10239,-4168,NA,NA,2166,0,18119,-3063,0,-45164,29255,0,NA,NA,NA,NA
2016-06-11T00:00:00Z,2016-06-12T00:00:00Z,NA,32579,0,9449,-43639,37080,0,1738,-4891,NA,NA,12797,0,5047,-2304,0,-67908,20989,0,NA,NA,NA,NA
2016-06-12T00:00:00Z,2016-06-13T00:00:00Z,NA,41060,0,12110,-52306,42614,-17,2046,-8664,NA,NA,14232,0,7370,-4001,0,-78582,13813,-271,NA,NA,NA,NA
2016-06-13T00:00:00Z,2016-06-14T00:00:00Z,NA,41609,0,12663,-26957,20531,-2036,7404,-2662,NA,NA,6906,0,8539,-2046,0,-61306,21111,-4,NA,NA,NA,NA
2016-06-14T00:00:00Z,2016-06-15T00:00:00Z,NA,42550,0,8601,-18266,34975,-203,2644,-11279,NA,NA,9077,0,8217,-5531,0,-54314,17227,-443,NA,NA,NA,NA
2016-06-15T00:00:00Z,2016-06-16T00:00:00Z,NA,34066,0,7294,-13242,35295,-110,3144,-5300,NA,NA,5888,0,6700,-4651,0,-46562,19640,-7,NA,NA,NA,NA
2016-06-16T00:00:00Z,2016-06-17T00:00:00Z,NA,36543,0,8698,-7051,40407,0,44,-14111,NA,NA,7740,0,1801,-7107,0,-44066,15515,-295,NA,NA,NA,NA
2016-06-17T00:00:00Z,2016-06-18T00:00:00Z,NA,41206,0,7925,-8440,30212,-402,4235,-13251,NA,NA,10639,0,8535,-4158,0,-43586,17866,-665,NA,NA,NA,NA
2016-06-18T00:00:00Z,2016-06-19T00:00:00Z,NA,63219,0,6003,-8462,37412,-3210,1375,-12161,NA,NA,8788,0,15111,-1726,0,-38779,17436,-97,NA,NA,NA,NA
2016-06-19T00:00:00Z,2016-06-20T00:00:00Z,NA,46610,0,6625,-31896,38303,-1916,282,-12977,NA,NA,8395,0,10297,-3899,0,-45987,15169,-74,NA,NA,NA,NA
2016-06-20T00:00:00Z,2016-06-21T00:00:00Z,NA,34507,0,10961,-12712,26215,-2850,12457,-10502,NA,NA,6683,0,15576,-2300,0,-38159,25375,-471,NA,NA,NA,NA
2016-06-21T00:00:00Z,2016-06-22T00:00:00Z,NA,47021,0,8136,-8037,25218,-317,5636,-7197,NA,NA,2712,0,7746,-4355,97,-38002,22360,-27,NA,NA,NA,NA
2016-06-22T00:00:00Z,2016-06-23T00:00:00Z,NA,41383,0,8412,-11040,28375,-29,8400,-4791,NA,NA,8703,0,13656,-4523,0,-34007,21982,0,NA,NA,NA,NA
2016-06-23T00:00:00Z,2016-06-24T00:00:00Z,NA,45950,0,13650,-8549,30744,-2326,12230,-3657,NA,NA,8491,0,17834,-1595,8469,-12723,20525,0,NA,NA,NA,NA
2016-06-24T00:00:00Z,2016-06-25T00:00:00Z,NA,41853,0,6925,-8988,11863,-5180,7674,-8826,NA,NA,2094,-4978,13100,-1981,2238,-13933,19453,-167,NA,NA,NA,NA
2016-06-25T00:00:00Z,2016-06-26T00:00:00Z,NA,24265,-409,6575,-17122,28088,-534,3913,-6865,NA,NA,5019,-34,11517,-100,0,-49262,20092,-151,NA,NA,NA,NA
2016-06-26T00:00:00Z,2016-06-27T00:00:00Z,NA,41201,0,7224,-19298,26516,-51,10730,-7595,NA,NA,10167,0,18681,-1338,0,-43291,21811,-240,NA,NA,NA,NA
2016-06-27T00:00:00Z,2016-06-28T00:00:00Z,NA,39926,-256,6804,-23538,21587,-3950,8747,-8553,NA,NA,9452,0,14785,-3746,0,-40796,21152,-480,NA,NA,NA,NA
2016-06-28T00:00:00Z,2016-06-29T00:00:00Z,NA,46281,0,8701,-23181,30535,-43,2782,-9629,NA,NA,12946,0,6469,-6795,0,-38304,12556,-1098,NA,NA,NA,NA
2016-06-29T00:00:00Z,2016-06-30T00:00:00Z,NA,47822,0,14999,-12612,32415,-412,16452,-9927,NA,NA,9530,0,18983,-1340,1697,-21600,14998,-115,NA,NA,NA,NA
2016-06-30T00:00:00Z,2016-07-01T00:00:00Z,NA,46371,0,8700,-15061,11209,-5271,14176,-6547,NA,NA,6468,0,14162,-2172,178,-24781,18557,-124,NA,NA,NA,NA
2016-07-01T00:00:00Z,2016-07-02T00:00:00Z,NA,43309,0,12253,-14359,12053,-4129,16946,-7418,NA,NA,3946,-3690,25852,-137,0,-23263,22497,-463,NA,NA,NA,NA
2016-07-02T00:00:00Z,2016-07-03T00:00:00Z,NA,56218,0,7888,-15753,14120,-8162,16568,-9734,NA,NA,3384,-94,22907,-204,0,-34297,24999,-161,NA,NA,NA,NA
2016-07-03T00:00:00Z,2016-07-04T00:00:00Z,NA,62679,0,7107,-10979,34008,-5183,839,-15335,NA,NA,5111,0,16643,-1416,7,-19034,17856,-87,NA,NA,NA,NA
2016-07-04T00:00:00Z,2016-07-05T00:00:00Z,NA,43194,0,7276,-23642,10066,-16309,2948,-13144,NA,NA,4637,-205,11768,-5463,0,-40796,18173,-139,NA,NA,NA,NA
2016-07-05T00:00:00Z,2016-07-06T00:00:00Z,NA,42715,-93,15758,-9989,18890,-1305,14981,-19262,NA,NA,2606,-642,16109,-2481,485,-23058,21488,-562,NA,NA,NA,NA
2016-07-06T00:00:00Z,2016-07-07T00:00:00Z,NA,46301,0,13020,-5802,28037,-2881,17739,-28157,NA,NA,1210,-248,10213,-8114,0,-10477,20051,-2266,NA,NA,NA,NA
2016-07-07T00:00:00Z,2016-07-08T00:00:00Z,NA,46788,0,10813,-13224,3471,-11229,16829,-17876,NA,NA,1492,-6420,14128,-7816,0,-23436,19074,-892,NA,NA,NA,NA
2016-07-08T00:00:00Z,2016-07-09T00:00:00Z,NA,47897,0,13608,-10962,11177,-5733,21621,-15871,NA,NA,2196,-722,19957,-1308,17,-22230,22798,-538,NA,NA,NA,NA
2016-07-09T00:00:00Z,2016-07-10T00:00:00Z,NA,63083,0,21314,-5115,32994,-4186,17671,-19988,NA,NA,3594,-1158,19996,-1092,216,-14659,20968,-476,NA,NA,NA,NA
2016-07-10T00:00:00Z,2016-07-11T00:00:00Z,NA,49894,0,23201,-5181,38038,-586,20137,-13864,NA,NA,5172,0,35691,-2028,1074,-16254,22449,-126,NA,NA,NA,NA
2016-07-11T00:00:00Z,2016-07-12T00:00:00Z,NA,50072,0,14851,-7399,23237,-3658,31573,-13958,NA,NA,2858,-1072,23219,-842,616,-15049,21836,-1045,NA,NA,NA,NA
2016-07-12T00:00:00Z,2016-07-13T00:00:00Z,NA,61348,0,7845,-19539,5755,-9606,28878,-11468,NA,NA,140,-3898,12206,-3600,0,-25527,24844,-1666,NA,NA,NA,NA
2016-07-13T00:00:00Z,2016-07-14T00:00:00Z,NA,47645,0,6853,-14517,7783,-3807,17946,-9640,NA,NA,2022,0,4929,-1281,0,-35713,18673,-31,NA,NA,NA,NA
2016-07-14T00:00:00Z,2016-07-15T00:00:00Z,NA,40237,0,10417,-10179,32996,-16,15333,-17367,NA,NA,6267,0,3722,-5845,0,-62375,19970,-238,NA,NA,NA,NA
2016-07-15T00:00:00Z,2016-07-16T00:00:00Z,NA,62489,0,12274,-7436,21373,-3188,16892,-15201,NA,NA,1294,-2174,8782,-8438,0,-33593,18762,-1652,NA,NA,NA,NA
2016-07-16T00:00:00Z,2016-07-17T00:00:00Z,NA,55293,0,15951,-4523,24258,-2681,780,-20225,NA,NA,3263,-514,7183,-8504,4909,-1910,14704,-287,NA,NA,NA,NA
2016-07-17T00:00:00Z,2016-07-18T00:00:00Z,NA,54027,0,23297,-3382,37807,-170,954,-26077,NA,NA,8884,0,7819,-7421,6933,-2597,10052,-422,NA,NA,NA,NA
2016-07-18T00:00:00Z,2016-07-19T00:00:00Z,NA,60683,0,22060,-8846,10799,-5618,8838,-18771,NA,NA,2996,-3091,8600,-12187,14603,-2205,15741,-602,NA,NA,NA,NA
2016-07-19T00:00:00Z,2016-07-20T00:00:00Z,NA,41358,0,21695,-9430,6516,-10847,7322,-17772,NA,NA,1548,-3780,9008,-11109,15457,-4320,13395,-359,NA,NA,NA,NA
2016-07-20T00:00:00Z,2016-07-21T00:00:00Z,NA,43974,0,26878,-6660,11832,-4686,16448,-12984,NA,NA,3492,-2047,16571,-3927,11553,-7242,21160,-530,NA,NA,NA,NA
2016-07-21T00:00:00Z,2016-07-22T00:00:00Z,NA,47869,0,19437,-8650,247,-19992,16116,-19990,NA,NA,16,-8418,6300,-7336,6808,-1843,18905,-974,NA,NA,NA,NA
2016-07-22T00:00:00Z,2016-07-23T00:00:00Z,NA,44452,0,23263,-5449,2681,-19177,21695,-12441,NA,NA,26,-3439,17634,-1275,3915,-9805,22065,-845,NA,NA,NA,NA
